TabID,Provenience
P126875,Umma (mod. Tell Jokha)
P126876,Umma (mod. Tell Jokha)
P126877,Umma (mod. Tell Jokha)
P126878,Umma (mod. Tell Jokha)
P126879,Umma (mod. Tell Jokha)
P126880,Umma (mod. Tell Jokha)
P126881,Umma (mod. Tell Jokha)
P126882,Umma (mod. Tell Jokha)
P126883,Umma (mod. Tell Jokha)
P126884,Umma (mod. Tell Jokha)
P126885,Umma (mod. Tell Jokha)
P126886,Umma (mod. Tell Jokha)
P126887,Umma (mod. Tell Jokha)
P126888,Umma (mod. Tell Jokha)
P126889,Umma (mod. Tell Jokha)
P126890,Umma (mod. Tell Jokha)
P126891,Umma (mod. Tell Jokha)
P126892,Umma (mod. Tell Jokha)
P126893,Umma (mod. Tell Jokha)
P126894,Umma (mod. Tell Jokha)
P126895,Umma (mod. Tell Jokha)
P126896,Umma (mod. Tell Jokha)
P126897,Umma (mod. Tell Jokha)
P126898,Umma (mod. Tell Jokha)
P126899,Umma (mod. Tell Jokha)
P126900,Umma (mod. Tell Jokha)
P126901,Umma (mod. Tell Jokha)
P126902,Umma (mod. Tell Jokha)
P126903,Umma (mod. Tell Jokha)
P126904,Umma (mod. Tell Jokha)
P126905,Umma (mod. Tell Jokha)
P126906,Umma (mod. Tell Jokha)
P126907,Umma (mod. Tell Jokha)
P126908,Umma (mod. Tell Jokha)
P126909,Umma (mod. Tell Jokha)
P126910,Umma (mod. Tell Jokha)
P126911,Umma (mod. Tell Jokha)
P126912,Umma (mod. Tell Jokha)
P126913,Umma (mod. Tell Jokha)
P126914,Umma (mod. Tell Jokha)
P126915,Umma (mod. Tell Jokha)
P126916,Umma (mod. Tell Jokha)
P126917,Umma (mod. Tell Jokha)
P126918,Umma (mod. Tell Jokha)
P126919,Umma (mod. Tell Jokha)
P126920,Umma (mod. Tell Jokha)
P126921,Umma (mod. Tell Jokha)
P126922,Umma (mod. Tell Jokha)
P126923,Umma (mod. Tell Jokha)
P126924,Umma (mod. Tell Jokha)
P126925,Umma (mod. Tell Jokha)
P126926,Umma (mod. Tell Jokha)
P126927,Umma (mod. Tell Jokha)
P126928,Umma (mod. Tell Jokha)
P126929,Umma (mod. Tell Jokha)
P126930,Umma (mod. Tell Jokha)
P126931,Umma (mod. Tell Jokha)
P126932,Umma (mod. Tell Jokha)
P126933,Umma (mod. Tell Jokha)
P126934,uncertain (mod. uncertain)
P126935,Umma (mod. Tell Jokha)
P126936,Umma (mod. Tell Jokha)
P126937,Umma (mod. Tell Jokha)
P126938,Umma (mod. Tell Jokha)
P126939,Puzriš-Dagan (mod. Drehem)
P126940,Umma (mod. Tell Jokha)
P126941,Umma (mod. Tell Jokha)
P126942,Umma (mod. Tell Jokha)
P126943,Umma (mod. Tell Jokha)
P126944,Umma (mod. Tell Jokha)
P126945,Umma (mod. Tell Jokha)
P126946,uncertain (mod. uncertain)
P126947,Umma (mod. Tell Jokha)
P126948,Umma (mod. Tell Jokha)
P126949,Girsu (mod. Tello)
P126950,Umma (mod. Tell Jokha)
P126951,Umma (mod. Tell Jokha)
P126952,Umma (mod. Tell Jokha)
P126953,Umma (mod. Tell Jokha)
P126954,Umma (mod. Tell Jokha)
P126955,Umma (mod. Tell Jokha)
P126956,Umma (mod. Tell Jokha)
P126957,Umma (mod. Tell Jokha)
P126958,Umma (mod. Tell Jokha)
P126959,Umma (mod. Tell Jokha)
P126960,Umma (mod. Tell Jokha)
P126962,Umma (mod. Tell Jokha)
P126963,Umma (mod. Tell Jokha)
P126964,Umma (mod. Tell Jokha)
P126965,Umma (mod. Tell Jokha)
P126966,Umma (mod. Tell Jokha)
P126967,Girsu (mod. Tello)
P126968,Umma (mod. Tell Jokha)
P126969,Umma (mod. Tell Jokha)
P126970,Umma (mod. Tell Jokha)
P126971,Umma (mod. Tell Jokha)
P126972,Umma (mod. Tell Jokha)
P126973,Umma (mod. Tell Jokha)
P126974,Umma (mod. Tell Jokha)
P126975,Umma (mod. Tell Jokha)
P126976,Umma (mod. Tell Jokha)
P126977,Umma (mod. Tell Jokha)
P126978,Umma (mod. Tell Jokha)
P126979,Umma (mod. Tell Jokha)
P126980,uncertain (mod. uncertain)
P126981,Umma (mod. Tell Jokha)
P126982,Umma (mod. Tell Jokha)
P126983,Umma (mod. Tell Jokha)
P126984,Umma (mod. Tell Jokha)
P126985,Umma (mod. Tell Jokha)
P126986,Umma (mod. Tell Jokha)
P126987,Umma (mod. Tell Jokha)
P126988,Umma (mod. Tell Jokha)
P126989,Umma (mod. Tell Jokha)
P126990,Umma (mod. Tell Jokha)
P126991,Umma (mod. Tell Jokha)
P126992,Umma (mod. Tell Jokha)
P126993,Umma (mod. Tell Jokha)
P126994,Umma (mod. Tell Jokha)
P126995,Umma (mod. Tell Jokha)
P126996,Umma (mod. Tell Jokha)
P126997,Umma (mod. Tell Jokha)
P126998,Umma (mod. Tell Jokha)
P126999,Umma (mod. Tell Jokha)
P127000,Umma (mod. Tell Jokha)
P127001,Umma (mod. Tell Jokha)
P127002,Umma (mod. Tell Jokha)
P127003,Umma (mod. Tell Jokha)
P127004,Umma (mod. Tell Jokha)
P127005,Umma (mod. Tell Jokha)
P127006,Umma (mod. Tell Jokha)
P127007,Umma (mod. Tell Jokha)
P127008,Umma (mod. Tell Jokha)
P127009,Umma (mod. Tell Jokha)
P127010,Umma (mod. Tell Jokha)
P127011,Umma (mod. Tell Jokha)
P127012,Umma (mod. Tell Jokha)
P127013,Umma (mod. Tell Jokha)
P127014,Umma (mod. Tell Jokha)
P127015,Umma (mod. Tell Jokha)
P127016,Umma (mod. Tell Jokha)
P127017,Umma (mod. Tell Jokha)
P127018,Umma (mod. Tell Jokha)
P127019,Umma (mod. Tell Jokha)
P127020,Umma (mod. Tell Jokha)
P127021,Umma (mod. Tell Jokha)
P127022,Umma (mod. Tell Jokha)
P127023,Umma (mod. Tell Jokha)
P127024,Umma (mod. Tell Jokha)
P127025,Umma (mod. Tell Jokha)
P127026,Umma (mod. Tell Jokha)
P127027,Umma (mod. Tell Jokha)
P127028,Umma (mod. Tell Jokha)
P127029,Umma (mod. Tell Jokha)
P127030,Umma (mod. Tell Jokha)
P127031,Umma (mod. Tell Jokha)
P127032,Umma (mod. Tell Jokha)
P127033,Umma (mod. Tell Jokha)
P127034,Umma (mod. Tell Jokha)
P127035,Umma (mod. Tell Jokha)
P127036,Umma (mod. Tell Jokha)
P127037,Umma (mod. Tell Jokha)
P127038,Umma (mod. Tell Jokha)
P127039,Umma (mod. Tell Jokha)
P127040,Umma (mod. Tell Jokha)
P127041,Umma (mod. Tell Jokha)
P127042,Umma (mod. Tell Jokha)
P127043,Umma (mod. Tell Jokha)
P127044,Umma (mod. Tell Jokha)
P127045,Umma (mod. Tell Jokha)
P127046,Umma (mod. Tell Jokha)
P127047,Umma (mod. Tell Jokha)
P127048,Umma (mod. Tell Jokha)
P127049,Umma (mod. Tell Jokha)
P127050,Umma (mod. Tell Jokha)
P127051,Umma (mod. Tell Jokha)
P127052,Umma (mod. Tell Jokha)
P127053,Girsu (mod. Tello)
P127054,Umma (mod. Tell Jokha)
P127055,Umma (mod. Tell Jokha)
P127056,Umma (mod. Tell Jokha)
P127057,Umma (mod. Tell Jokha)
P127058,Umma (mod. Tell Jokha)
P127059,Umma (mod. Tell Jokha)
P127060,Umma (mod. Tell Jokha)
P127061,Umma (mod. Tell Jokha)
P127062,Umma (mod. Tell Jokha)
P127063,Umma (mod. Tell Jokha)
P127064,Umma (mod. Tell Jokha)
P127065,Umma (mod. Tell Jokha)
P127066,Umma (mod. Tell Jokha)
P127067,Umma (mod. Tell Jokha)
P127068,Umma (mod. Tell Jokha)
P127069,Umma (mod. Tell Jokha)
P127070,Umma (mod. Tell Jokha)
P127071,Umma (mod. Tell Jokha)
P127072,Umma (mod. Tell Jokha)
P127073,Umma (mod. Tell Jokha)
P127074,Umma (mod. Tell Jokha)
P127075,Umma (mod. Tell Jokha)
P127076,Umma (mod. Tell Jokha)
P127077,Umma (mod. Tell Jokha)
P127078,Umma (mod. Tell Jokha)
P127079,Umma (mod. Tell Jokha)
P127080,Umma (mod. Tell Jokha)
P127081,Umma (mod. Tell Jokha)
P127082,Umma (mod. Tell Jokha)
P127083,Umma (mod. Tell Jokha)
P127084,Umma (mod. Tell Jokha)
P127085,Umma (mod. Tell Jokha)
P127086,Umma (mod. Tell Jokha)
P127087,Umma (mod. Tell Jokha)
P127088,Umma (mod. Tell Jokha)
P127089,Umma (mod. Tell Jokha)
P127090,Umma (mod. Tell Jokha)
P127091,Umma (mod. Tell Jokha)
P127092,Umma (mod. Tell Jokha)
P127093,Umma (mod. Tell Jokha)
P127094,Umma (mod. Tell Jokha)
P127095,Umma (mod. Tell Jokha)
P127096,Umma (mod. Tell Jokha)
P127097,Umma (mod. Tell Jokha)
P127098,Umma (mod. Tell Jokha)
P127099,Umma (mod. Tell Jokha)
P127100,Umma (mod. Tell Jokha)
P127101,Umma (mod. Tell Jokha)
P127102,Umma (mod. Tell Jokha)
P127103,Umma (mod. Tell Jokha)
P127104,Umma (mod. Tell Jokha)
P127105,Umma (mod. Tell Jokha)
P127106,Umma (mod. Tell Jokha)
P127107,Umma (mod. Tell Jokha)
P127108,Umma (mod. Tell Jokha)
P127109,Umma (mod. Tell Jokha)
P127110,Umma (mod. Tell Jokha)
P127111,Umma (mod. Tell Jokha)
P127112,Umma (mod. Tell Jokha)
P127113,Umma (mod. Tell Jokha)
P127114,Umma (mod. Tell Jokha)
P127115,Umma (mod. Tell Jokha)
P127116,Umma (mod. Tell Jokha)
P127117,Umma (mod. Tell Jokha)
P127118,Umma (mod. Tell Jokha)
P127119,Umma (mod. Tell Jokha)
P127120,Umma (mod. Tell Jokha)
P127121,Umma (mod. Tell Jokha)
P127122,Umma (mod. Tell Jokha)
P127123,Umma (mod. Tell Jokha)
P127124,Umma (mod. Tell Jokha)
P127125,Umma (mod. Tell Jokha)
P127126,Umma (mod. Tell Jokha)
P127127,Umma (mod. Tell Jokha)
P127128,Umma (mod. Tell Jokha)
P127129,Umma (mod. Tell Jokha)
P127130,Umma (mod. Tell Jokha)
P127131,Umma (mod. Tell Jokha)
P127132,Umma (mod. Tell Jokha)
P127133,Umma (mod. Tell Jokha)
P127134,Umma (mod. Tell Jokha)
P127135,Umma (mod. Tell Jokha)
P127136,Umma (mod. Tell Jokha)
P127137,Girsu (mod. Tello)
P127138,Umma (mod. Tell Jokha)
P127139,Umma (mod. Tell Jokha)
P127140,Umma (mod. Tell Jokha)
P127141,Umma (mod. Tell Jokha)
P127142,Umma (mod. Tell Jokha)
P127143,Umma (mod. Tell Jokha)
P127144,Umma (mod. Tell Jokha)
P127145,Umma (mod. Tell Jokha)
P127146,Umma (mod. Tell Jokha)
P127147,Umma (mod. Tell Jokha)
P127148,Umma (mod. Tell Jokha)
P127149,Umma (mod. Tell Jokha)
P127150,Umma (mod. Tell Jokha)
P127151,Umma (mod. Tell Jokha)
P127152,Umma (mod. Tell Jokha)
P127153,Umma (mod. Tell Jokha)
P127154,Umma (mod. Tell Jokha)
P127155,Umma (mod. Tell Jokha)
P127156,Umma (mod. Tell Jokha)
P127157,Umma (mod. Tell Jokha)
P127158,Umma (mod. Tell Jokha)
P127159,Umma (mod. Tell Jokha)
P127160,Umma (mod. Tell Jokha)
P127161,Umma (mod. Tell Jokha)
P127162,Umma (mod. Tell Jokha)
P127163,Umma (mod. Tell Jokha)
P127164,Umma (mod. Tell Jokha)
P127165,Umma (mod. Tell Jokha)
P127166,Umma (mod. Tell Jokha)
P127167,Umma (mod. Tell Jokha)
P127168,Umma (mod. Tell Jokha)
P127169,Umma (mod. Tell Jokha)
P127170,Umma (mod. Tell Jokha)
P127171,Umma (mod. Tell Jokha)
P127172,Umma (mod. Tell Jokha)
P127173,Umma (mod. Tell Jokha)
P127174,Umma (mod. Tell Jokha)
P127175,Umma (mod. Tell Jokha)
P127176,Umma (mod. Tell Jokha)
P127177,Umma (mod. Tell Jokha)
P127178,Umma (mod. Tell Jokha)
P127179,Umma (mod. Tell Jokha)
P127180,Umma (mod. Tell Jokha)
P127181,Umma (mod. Tell Jokha)
P127182,Umma (mod. Tell Jokha)
P127183,Umma (mod. Tell Jokha)
P127184,Umma (mod. Tell Jokha)
P127185,Umma (mod. Tell Jokha)
P127186,Umma (mod. Tell Jokha)
P127187,Umma (mod. Tell Jokha)
P127188,Umma (mod. Tell Jokha)
P127189,Umma (mod. Tell Jokha)
P127190,Umma (mod. Tell Jokha)
P127191,Umma (mod. Tell Jokha)
P127192,Umma (mod. Tell Jokha)
P127193,Puzriš-Dagan (mod. Drehem)
P127194,Umma (mod. Tell Jokha)
P127195,Umma (mod. Tell Jokha)
P127196,Umma (mod. Tell Jokha)
P127197,Umma (mod. Tell Jokha)
P127198,Umma (mod. Tell Jokha)
P127199,Umma (mod. Tell Jokha)
P127200,Umma (mod. Tell Jokha)
P127201,Umma (mod. Tell Jokha)
P127202,Umma (mod. Tell Jokha)
P127203,Umma (mod. Tell Jokha)
P127204,Umma (mod. Tell Jokha)
P127205,Umma (mod. Tell Jokha)
P127206,Umma (mod. Tell Jokha)
P127207,Umma (mod. Tell Jokha)
P127208,uncertain (mod. uncertain)
P127209,Umma (mod. Tell Jokha)
P127210,Umma (mod. Tell Jokha)
P127211,Umma (mod. Tell Jokha)
P127212,Umma (mod. Tell Jokha)
P127213,Umma (mod. Tell Jokha)
P127214,Umma (mod. Tell Jokha)
P127215,Umma (mod. Tell Jokha)
P127216,Umma (mod. Tell Jokha)
P127217,Umma (mod. Tell Jokha)
P127218,Girsu (mod. Tello)
P127219,Umma (mod. Tell Jokha)
P127220,Umma (mod. Tell Jokha)
P127221,Umma (mod. Tell Jokha)
P127222,Umma (mod. Tell Jokha)
P127223,Umma (mod. Tell Jokha)
P127224,Umma (mod. Tell Jokha)
P127225,Umma (mod. Tell Jokha)
P127226,Umma (mod. Tell Jokha)
P127227,Umma (mod. Tell Jokha)
P127228,Umma (mod. Tell Jokha)
P127229,Umma (mod. Tell Jokha)
P127230,Umma (mod. Tell Jokha)
P127231,Umma (mod. Tell Jokha)
P127232,Umma (mod. Tell Jokha)
P127233,Umma (mod. Tell Jokha)
P127234,Umma (mod. Tell Jokha)
P127235,Umma (mod. Tell Jokha)
P127236,Umma (mod. Tell Jokha)
P127237,Umma (mod. Tell Jokha)
P127238,Umma (mod. Tell Jokha)
P127239,Puzriš-Dagan (mod. Drehem)
P127240,Umma (mod. Tell Jokha)
P127241,Umma (mod. Tell Jokha)
P127242,Umma (mod. Tell Jokha)
P127243,Umma (mod. Tell Jokha)
P127244,Umma (mod. Tell Jokha)
P127245,Umma (mod. Tell Jokha)
P127246,Umma (mod. Tell Jokha)
P127247,Umma (mod. Tell Jokha)
P127248,Umma (mod. Tell Jokha)
P127249,Umma (mod. Tell Jokha)
P127250,Umma (mod. Tell Jokha)
P127251,Umma (mod. Tell Jokha)
P127252,Umma (mod. Tell Jokha)
P127253,Puzriš-Dagan (mod. Drehem) ?
P127254,Umma (mod. Tell Jokha)
P127255,Girsu (mod. Tello)
P127256,Girsu (mod. Tello)
P127257,Puzriš-Dagan (mod. Drehem)
P127258,Puzriš-Dagan (mod. Drehem)
P127259,Girsu (mod. Tello)
P127260,Nippur (mod. Nuffar)
P127261,uncertain (mod. uncertain)
P127262,Umma (mod. Tell Jokha)
P127263,uncertain (mod. uncertain)
P127265,Umma (mod. Tell Jokha)
P127267,Umma (mod. Tell Jokha)
P127268,Umma (mod. Tell Jokha)
P127269,Umma (mod. Tell Jokha)
P127270,Girsu (mod. Tello)
P127271,Girsu (mod. Tello) ?
P127272,Girsu (mod. Tello)
P127273,...
P127274,...
P127275,Girsu (mod. Tello)
P127276,...
P127277,...
P127278,...
P127279,...
P127280,...
P127281,...
P127282,...
P127283,Girsu (mod. Tello)
P127284,...
P127286,Girsu (mod. Tello)
P127287,Umma (mod. Tell Jokha)
P127290,Umma (mod. Tell Jokha)
P127291,Umma (mod. Tell Jokha)
P127292,Umma (mod. Tell Jokha)
P127293,Umma (mod. Tell Jokha)
P127294,Umma (mod. Tell Jokha)
P127295,Umma (mod. Tell Jokha)
P127296,Umma (mod. Tell Jokha)
P127297,Umma (mod. Tell Jokha)
P127298,Umma (mod. Tell Jokha)
P127299,Umma (mod. Tell Jokha)
P127300,Puzriš-Dagan (mod. Drehem)
P127301,Puzriš-Dagan (mod. Drehem)
P127302,Puzriš-Dagan (mod. Drehem)
P127303,Nippur (mod. Nuffar)
P127304,Puzriš-Dagan (mod. Drehem)
P127305,Puzriš-Dagan (mod. Drehem)
P127306,Puzriš-Dagan (mod. Drehem)
P127307,Puzriš-Dagan (mod. Drehem)
P127308,Puzriš-Dagan (mod. Drehem)
P127310,...
P127311,Puzriš-Dagan (mod. Drehem)
P127312,Puzriš-Dagan (mod. Drehem)
P127314,Puzriš-Dagan (mod. Drehem)
P127315,Puzriš-Dagan (mod. Drehem)
P127317,Puzriš-Dagan (mod. Drehem)
P127318,Puzriš-Dagan (mod. Drehem)
P127320,Nippur (mod. Nuffar)
P127321,Puzriš-Dagan (mod. Drehem)
P127322,Puzriš-Dagan (mod. Drehem)
P127323,Puzriš-Dagan (mod. Drehem)
P127324,...
P127325,Puzriš-Dagan (mod. Drehem)
P127326,Puzriš-Dagan (mod. Drehem)
P127329,Puzriš-Dagan (mod. Drehem)
P127330,Puzriš-Dagan (mod. Drehem)
P127331,Puzriš-Dagan (mod. Drehem)
P127332,...
P127334,Puzriš-Dagan (mod. Drehem)
P127339,Puzriš-Dagan (mod. Drehem)
P127341,Puzriš-Dagan (mod. Drehem)
P127342,Puzriš-Dagan (mod. Drehem)
P127343,Puzriš-Dagan (mod. Drehem)
P127347,Puzriš-Dagan (mod. Drehem)
P127348,Puzriš-Dagan (mod. Drehem)
P127358,Puzriš-Dagan (mod. Drehem)
P127361,Puzriš-Dagan (mod. Drehem)
P127363,Puzriš-Dagan (mod. Drehem)
P127364,Puzriš-Dagan (mod. Drehem)
P127367,Puzriš-Dagan (mod. Drehem)
P127369,Puzriš-Dagan (mod. Drehem)
P127371,...
P127372,Puzriš-Dagan (mod. Drehem)
P127377,Puzriš-Dagan (mod. Drehem)
P127381,Puzriš-Dagan (mod. Drehem)
P127382,Puzriš-Dagan (mod. Drehem)
P127384,Puzriš-Dagan (mod. Drehem)
P127385,Puzriš-Dagan (mod. Drehem)
P127389,Puzriš-Dagan (mod. Drehem)
P127394,Puzriš-Dagan (mod. Drehem)
P127397,Puzriš-Dagan (mod. Drehem)
P127403,Puzriš-Dagan (mod. Drehem)
P127404,Puzriš-Dagan (mod. Drehem)
P127420,Puzriš-Dagan (mod. Drehem)
P127422,Puzriš-Dagan (mod. Drehem)
P127425,Puzriš-Dagan (mod. Drehem)
P127429,Puzriš-Dagan (mod. Drehem)
P127436,Puzriš-Dagan (mod. Drehem)
P127437,Puzriš-Dagan (mod. Drehem)
P127440,Puzriš-Dagan (mod. Drehem)
P127441,...
P127442,Puzriš-Dagan (mod. Drehem)
P127443,Puzriš-Dagan (mod. Drehem)
P127444,Puzriš-Dagan (mod. Drehem)
P127445,Puzriš-Dagan (mod. Drehem)
P127446,Puzriš-Dagan (mod. Drehem)
P127447,Puzriš-Dagan (mod. Drehem)
P127448,Puzriš-Dagan (mod. Drehem)
P127449,Puzriš-Dagan (mod. Drehem)
P127450,Puzriš-Dagan (mod. Drehem)
P127451,Puzriš-Dagan (mod. Drehem)
P127452,Puzriš-Dagan (mod. Drehem)
P127453,Puzriš-Dagan (mod. Drehem)
P127459,Puzriš-Dagan (mod. Drehem)
P127461,Puzriš-Dagan (mod. Drehem)
P127463,Puzriš-Dagan (mod. Drehem)
P127464,Puzriš-Dagan (mod. Drehem)
P127465,Puzriš-Dagan (mod. Drehem)
P127466,Puzriš-Dagan (mod. Drehem)
P127467,Puzriš-Dagan (mod. Drehem)
P127468,Puzriš-Dagan (mod. Drehem)
P127469,Puzriš-Dagan (mod. Drehem)
P127470,Puzriš-Dagan (mod. Drehem)
P127471,Puzriš-Dagan (mod. Drehem)
P127472,Puzriš-Dagan (mod. Drehem)
P127473,Puzriš-Dagan (mod. Drehem)
P127477,Puzriš-Dagan (mod. Drehem)
P127484,Puzriš-Dagan (mod. Drehem)
P127485,Puzriš-Dagan (mod. Drehem)
P127486,Puzriš-Dagan (mod. Drehem)
P127488,Puzriš-Dagan (mod. Drehem)
P127489,Puzriš-Dagan (mod. Drehem)
P127490,Puzriš-Dagan (mod. Drehem)
P127491,Puzriš-Dagan (mod. Drehem)
P127492,Puzriš-Dagan (mod. Drehem)
P127493,Puzriš-Dagan (mod. Drehem)
P127494,Puzriš-Dagan (mod. Drehem)
P127495,Puzriš-Dagan (mod. Drehem)
P127496,Puzriš-Dagan (mod. Drehem)
P127497,Puzriš-Dagan (mod. Drehem)
P127498,Puzriš-Dagan (mod. Drehem)
P127499,Puzriš-Dagan (mod. Drehem)
P127500,Puzriš-Dagan (mod. Drehem)
P127502,Puzriš-Dagan (mod. Drehem)
P127503,Puzriš-Dagan (mod. Drehem)
P127504,Puzriš-Dagan (mod. Drehem)
P127505,Puzriš-Dagan (mod. Drehem)
P127511,Puzriš-Dagan (mod. Drehem)
P127514,Puzriš-Dagan (mod. Drehem)
P127515,Puzriš-Dagan (mod. Drehem)
P127519,Puzriš-Dagan (mod. Drehem)
P127520,Puzriš-Dagan (mod. Drehem)
P127521,Puzriš-Dagan (mod. Drehem)
P127522,Umma (mod. Tell Jokha)
P127523,Puzriš-Dagan (mod. Drehem)
P127524,Puzriš-Dagan (mod. Drehem)
P127525,Puzriš-Dagan (mod. Drehem)
P127526,Puzriš-Dagan (mod. Drehem)
P127527,Puzriš-Dagan (mod. Drehem)
P127528,Puzriš-Dagan (mod. Drehem)
P127529,Puzriš-Dagan (mod. Drehem)
P127530,Puzriš-Dagan (mod. Drehem)
P127531,Puzriš-Dagan (mod. Drehem)
P127532,Puzriš-Dagan (mod. Drehem)
P127533,Puzriš-Dagan (mod. Drehem)
P127534,Puzriš-Dagan (mod. Drehem)
P127535,Puzriš-Dagan (mod. Drehem)
P127536,Puzriš-Dagan (mod. Drehem)
P127537,Puzriš-Dagan (mod. Drehem)
P127538,Puzriš-Dagan (mod. Drehem)
P127539,Puzriš-Dagan (mod. Drehem)
P127540,Puzriš-Dagan (mod. Drehem)
P127541,Puzriš-Dagan (mod. Drehem)
P127542,Puzriš-Dagan (mod. Drehem)
P127543,Puzriš-Dagan (mod. Drehem)
P127544,Puzriš-Dagan (mod. Drehem)
P127545,Puzriš-Dagan (mod. Drehem)
P127547,Puzriš-Dagan (mod. Drehem)
P127548,Puzriš-Dagan (mod. Drehem)
P127549,Puzriš-Dagan (mod. Drehem)
P127550,Puzriš-Dagan (mod. Drehem)
P127551,Puzriš-Dagan (mod. Drehem)
P127552,Puzriš-Dagan (mod. Drehem)
P127553,Puzriš-Dagan (mod. Drehem)
P127554,Puzriš-Dagan (mod. Drehem)
P127555,Puzriš-Dagan (mod. Drehem)
P127556,Puzriš-Dagan (mod. Drehem)
P127557,Puzriš-Dagan (mod. Drehem)
P127558,Puzriš-Dagan (mod. Drehem)
P127559,Puzriš-Dagan (mod. Drehem)
P127560,Puzriš-Dagan (mod. Drehem)
P127561,Puzriš-Dagan (mod. Drehem)
P127562,Puzriš-Dagan (mod. Drehem)
P127563,Puzriš-Dagan (mod. Drehem)
P127564,Puzriš-Dagan (mod. Drehem)
P127565,Puzriš-Dagan (mod. Drehem)
P127566,Puzriš-Dagan (mod. Drehem)
P127567,Puzriš-Dagan (mod. Drehem)
P127568,Puzriš-Dagan (mod. Drehem)
P127569,Puzriš-Dagan (mod. Drehem)
P127570,Puzriš-Dagan (mod. Drehem)
P127572,Puzriš-Dagan (mod. Drehem)
P127573,Puzriš-Dagan (mod. Drehem)
P127574,Puzriš-Dagan (mod. Drehem)
P127575,Puzriš-Dagan (mod. Drehem)
P127576,Puzriš-Dagan (mod. Drehem)
P127577,Puzriš-Dagan (mod. Drehem)
P127578,Puzriš-Dagan (mod. Drehem)
P127579,Puzriš-Dagan (mod. Drehem)
P127580,Puzriš-Dagan (mod. Drehem)
P127581,Puzriš-Dagan (mod. Drehem)
P127582,Puzriš-Dagan (mod. Drehem)
P127583,Puzriš-Dagan (mod. Drehem)
P127584,Puzriš-Dagan (mod. Drehem)
P127585,...
P127587,Umma (mod. Tell Jokha)
P127588,Umma (mod. Tell Jokha)
P127589,Girsu (mod. Tello)
P127590,Girsu (mod. Tello)
P127591,Girsu (mod. Tello)
P127593,uncertain (mod. uncertain)
P127594,Girsu (mod. Tello) ?
P127595,Girsu (mod. Tello)
P127596,...
P127597,uncertain (mod. uncertain)
P127598,Girsu (mod. Tello)
P127599,...
P127600,Girsu (mod. Tello)
P127601,Girsu (mod. Tello)
P127602,Girsu (mod. Tello)
P127603,Girsu (mod. Tello)
P127604,Girsu (mod. Tello)
P127605,Girsu (mod. Tello)
P127606,Girsu (mod. Tello)
P127607,uncertain (mod. uncertain)
P127608,Girsu (mod. Tello)
P127609,Girsu (mod. Tello)
P127610,Girsu (mod. Tello)
P127611,Girsu (mod. Tello) ?
P127612,Puzriš-Dagan (mod. Drehem)
P127613,Puzriš-Dagan (mod. Drehem)
P127614,Puzriš-Dagan (mod. Drehem)
P127615,Puzriš-Dagan (mod. Drehem)
P127616,Puzriš-Dagan (mod. Drehem)
P127617,Umma (mod. Tell Jokha)
P127618,Umma (mod. Tell Jokha)
P127619,Umma (mod. Tell Jokha)
P127620,Umma (mod. Tell Jokha)
P127621,Umma (mod. Tell Jokha)
P127622,Umma (mod. Tell Jokha)
P127623,Umma (mod. Tell Jokha)
P127624,Umma (mod. Tell Jokha)
P127625,Umma (mod. Tell Jokha)
P127626,Umma (mod. Tell Jokha)
P127627,Puzriš-Dagan (mod. Drehem)
P127628,Umma (mod. Tell Jokha)
P127629,Umma (mod. Tell Jokha)
P127630,Umma (mod. Tell Jokha)
P127631,Umma (mod. Tell Jokha)
P127632,Umma (mod. Tell Jokha)
P127633,Umma (mod. Tell Jokha)
P127634,Umma (mod. Tell Jokha)
P127635,Umma (mod. Tell Jokha)
P127636,Umma (mod. Tell Jokha)
P127637,Umma (mod. Tell Jokha)
P127638,Umma (mod. Tell Jokha)
P127639,Umma (mod. Tell Jokha)
P127640,Umma (mod. Tell Jokha)
P127641,Umma (mod. Tell Jokha)
P127642,Umma (mod. Tell Jokha)
P127643,Umma (mod. Tell Jokha)
P127644,Umma (mod. Tell Jokha)
P127645,Umma (mod. Tell Jokha)
P127646,Umma (mod. Tell Jokha)
P127647,Umma (mod. Tell Jokha)
P127648,Umma (mod. Tell Jokha)
P127649,uncertain (mod. uncertain)
P127650,...
P127651,uncertain (mod. uncertain)
P127652,...
P127653,Susa (mod. Shush)
P127654,Puzriš-Dagan (mod. Drehem)
P127655,uncertain (mod. uncertain)
P127656,...
P127658,uncertain (mod. uncertain)
P127660,Umma (mod. Tell Jokha)
P127661,Umma (mod. Tell Jokha)
P127662,Puzriš-Dagan (mod. Drehem)
P127663,...
P127665,Umma (mod. Tell Jokha)
P127666,Puzriš-Dagan (mod. Drehem)
P127667,Puzriš-Dagan (mod. Drehem)
P127668,Puzriš-Dagan (mod. Drehem)
P127669,Puzriš-Dagan (mod. Drehem)
P127670,Puzriš-Dagan (mod. Drehem)
P127671,...
P127672,Girsu (mod. Tello)
P127673,Girsu (mod. Tello)
P127674,Girsu (mod. Tello)
P127675,Girsu (mod. Tello)
P127676,Girsu (mod. Tello)
P127677,Girsu (mod. Tello)
P127678,Girsu (mod. Tello)
P127679,Girsu (mod. Tello)
P127680,Girsu (mod. Tello)
P127681,Girsu (mod. Tello)
P127682,Girsu (mod. Tello)
P127683,Girsu (mod. Tello)
