TabID,Provenience
P136050,Girsu (mod. Tello)
P136051,Umma (mod. Tell Jokha)
P136052,Puzriš-Dagan (mod. Drehem)
P136053,Umma (mod. Tell Jokha)
P136054,Puzriš-Dagan (mod. Drehem)
P136055,Puzriš-Dagan (mod. Drehem)
P136056,Umma (mod. Tell Jokha)
P136057,Umma (mod. Tell Jokha)
P136058,Umma (mod. Tell Jokha)
P136059,Puzriš-Dagan (mod. Drehem)
P136060,Puzriš-Dagan (mod. Drehem)
P136061,Umma (mod. Tell Jokha)
P136062,Umma (mod. Tell Jokha)
P136063,Umma (mod. Tell Jokha)
P136064,Umma (mod. Tell Jokha)
P136065,Puzriš-Dagan (mod. Drehem)
P136066,Puzriš-Dagan (mod. Drehem)
P136067,Umma (mod. Tell Jokha)
P136068,Umma (mod. Tell Jokha)
P136069,Puzriš-Dagan (mod. Drehem)
P136070,Puzriš-Dagan (mod. Drehem)
P136071,Umma (mod. Tell Jokha)
P136072,Umma (mod. Tell Jokha)
P136073,Umma (mod. Tell Jokha)
P136074,Puzriš-Dagan (mod. Drehem)
P136075,Umma (mod. Tell Jokha)
P136076,Umma (mod. Tell Jokha)
P136077,Umma (mod. Tell Jokha)
P136078,Umma (mod. Tell Jokha)
P136079,Umma (mod. Tell Jokha)
P136080,Umma (mod. Tell Jokha)
P136081,Umma (mod. Tell Jokha)
P136082,Puzriš-Dagan (mod. Drehem)
P136083,Puzriš-Dagan (mod. Drehem)
P136084,Umma (mod. Tell Jokha)
P136085,Umma (mod. Tell Jokha)
P136086,Umma (mod. Tell Jokha)
P136087,Umma (mod. Tell Jokha)
P136088,Umma (mod. Tell Jokha)
P136089,Puzriš-Dagan (mod. Drehem)
P136090,Umma (mod. Tell Jokha)
P136091,Umma (mod. Tell Jokha)
P136092,Umma (mod. Tell Jokha)
P136093,Puzriš-Dagan (mod. Drehem)
P136094,Umma (mod. Tell Jokha)
P136095,Umma (mod. Tell Jokha)
P136096,Umma (mod. Tell Jokha)
P136097,Umma (mod. Tell Jokha)
P136098,Umma (mod. Tell Jokha)
P136099,Umma (mod. Tell Jokha)
P136100,Umma (mod. Tell Jokha)
P136101,Umma (mod. Tell Jokha)
P136102,Umma (mod. Tell Jokha) ?
P136103,Umma (mod. Tell Jokha)
P136104,Umma (mod. Tell Jokha)
P136105,Puzriš-Dagan (mod. Drehem)
P136106,Umma (mod. Tell Jokha)
P136108,Umma (mod. Tell Jokha)
P136109,Umma (mod. Tell Jokha)
P136110,Umma (mod. Tell Jokha)
P136111,Umma (mod. Tell Jokha)
P136112,Umma (mod. Tell Jokha)
P136113,Umma (mod. Tell Jokha)
P136114,Umma (mod. Tell Jokha)
P136115,Umma (mod. Tell Jokha)
P136116,Umma (mod. Tell Jokha)
P136117,Umma (mod. Tell Jokha)
P136118,Umma (mod. Tell Jokha)
P136119,Umma (mod. Tell Jokha)
P136120,Umma (mod. Tell Jokha)
P136121,Puzriš-Dagan (mod. Drehem)
P136122,Umma (mod. Tell Jokha)
P136123,Umma (mod. Tell Jokha)
P136124,Umma (mod. Tell Jokha)
P136125,Umma (mod. Tell Jokha)
P136126,Umma (mod. Tell Jokha)
P136127,Umma (mod. Tell Jokha)
P136128,Umma (mod. Tell Jokha)
P136129,Girsu (mod. Tello)
P136130,Girsu (mod. Tello)
P136131,Girsu (mod. Tello)
P136132,Girsu (mod. Tello)
P136133,Girsu (mod. Tello)
P136134,Girsu (mod. Tello)
P136135,Girsu (mod. Tello)
P136136,Girsu (mod. Tello)
P136137,Girsu (mod. Tello)
P136138,Girsu (mod. Tello)
P136139,Girsu (mod. Tello)
P136140,Girsu (mod. Tello)
P136141,Girsu (mod. Tello)
P136142,Girsu (mod. Tello)
P136143,Girsu (mod. Tello)
P136144,Girsu (mod. Tello)
P136145,Girsu (mod. Tello)
P136146,Girsu (mod. Tello)
P136147,Girsu (mod. Tello)
P136148,Girsu (mod. Tello)
P136149,Girsu (mod. Tello)
P136150,Girsu (mod. Tello)
P136151,Girsu (mod. Tello)
P136152,Girsu (mod. Tello)
P136153,Girsu (mod. Tello)
P136154,Girsu (mod. Tello)
P136155,Girsu (mod. Tello)
P136157,Girsu (mod. Tello)
P136158,Girsu (mod. Tello)
P136159,Nippur (mod. Nuffar)
P136160,Nippur (mod. Nuffar)
P136161,Girsu (mod. Tello)
P136162,Nippur (mod. Nuffar)
P136163,Nippur (mod. Nuffar)
P136164,Girsu (mod. Tello)
P136165,Girsu (mod. Tello)
P136166,Girsu (mod. Tello)
P136167,Girsu (mod. Tello)
P136168,Nippur (mod. Nuffar)
P136169,Girsu (mod. Tello)
P136170,Girsu (mod. Tello)
P136171,Girsu (mod. Tello)
P136172,Girsu (mod. Tello)
P136173,Girsu (mod. Tello)
P136174,Girsu (mod. Tello)
P136175,Puzriš-Dagan (mod. Drehem)
P136177,Puzriš-Dagan (mod. Drehem)
P136178,Girsu (mod. Tello)
P136179,Girsu (mod. Tello)
P136180,Girsu (mod. Tello)
P136181,Girsu (mod. Tello)
P136182,Girsu (mod. Tello)
P136183,Girsu (mod. Tello)
P136184,Girsu (mod. Tello)
P136185,Girsu (mod. Tello)
P136186,Girsu (mod. Tello)
P136187,Girsu (mod. Tello)
P136188,Girsu (mod. Tello)
P136189,Girsu (mod. Tello)
P136190,Girsu (mod. Tello)
P136191,Girsu (mod. Tello)
P136192,Girsu (mod. Tello)
P136193,Girsu (mod. Tello)
P136194,Girsu (mod. Tello)
P136195,Girsu (mod. Tello)
P136196,Girsu (mod. Tello)
P136197,Girsu (mod. Tello)
P136198,Girsu (mod. Tello)
P136199,Girsu (mod. Tello)
P136200,Girsu (mod. Tello)
P136201,Girsu (mod. Tello)
P136202,Girsu (mod. Tello)
P136203,Umma (mod. Tell Jokha)
P136204,Girsu (mod. Tello)
P136205,Girsu (mod. Tello)
P136206,Girsu (mod. Tello)
P136207,Umma (mod. Tell Jokha)
P136208,Girsu (mod. Tello)
P136209,Girsu (mod. Tello)
P136210,Girsu (mod. Tello)
P136211,Girsu (mod. Tello)
P136212,Girsu (mod. Tello)
P136213,Girsu (mod. Tello)
P136214,Girsu (mod. Tello)
P136215,Girsu (mod. Tello)
P136216,Girsu (mod. Tello)
P136217,Girsu (mod. Tello)
P136218,Girsu (mod. Tello)
P136219,Girsu (mod. Tello)
P136220,Girsu (mod. Tello)
P136221,Girsu (mod. Tello)
P136222,Girsu (mod. Tello)
P136223,Girsu (mod. Tello)
P136224,Girsu (mod. Tello)
P136225,Puzriš-Dagan (mod. Drehem)
P136226,Puzriš-Dagan (mod. Drehem)
P136227,Puzriš-Dagan (mod. Drehem)
P136228,Puzriš-Dagan (mod. Drehem)
P136229,Puzriš-Dagan (mod. Drehem)
P136230,Puzriš-Dagan (mod. Drehem)
P136231,Puzriš-Dagan (mod. Drehem)
P136232,Puzriš-Dagan (mod. Drehem)
P136233,Puzriš-Dagan (mod. Drehem)
P136234,Puzriš-Dagan (mod. Drehem)
P136235,Puzriš-Dagan (mod. Drehem)
P136236,Puzriš-Dagan (mod. Drehem)
P136237,Puzriš-Dagan (mod. Drehem)
P136238,Puzriš-Dagan (mod. Drehem)
P136239,Puzriš-Dagan (mod. Drehem)
P136240,Puzriš-Dagan (mod. Drehem)
P136241,Puzriš-Dagan (mod. Drehem)
P136242,Puzriš-Dagan (mod. Drehem)
P136243,Puzriš-Dagan (mod. Drehem)
P136244,Puzriš-Dagan (mod. Drehem)
P136245,Puzriš-Dagan (mod. Drehem)
P136246,Puzriš-Dagan (mod. Drehem)
P136247,Puzriš-Dagan (mod. Drehem)
P136248,Puzriš-Dagan (mod. Drehem)
P136249,Puzriš-Dagan (mod. Drehem)
P136250,Puzriš-Dagan (mod. Drehem)
P136251,Puzriš-Dagan (mod. Drehem)
P136252,Puzriš-Dagan (mod. Drehem)
P136253,Puzriš-Dagan (mod. Drehem)
P136254,Puzriš-Dagan (mod. Drehem)
P136255,Puzriš-Dagan (mod. Drehem)
P136256,Puzriš-Dagan (mod. Drehem)
P136257,Puzriš-Dagan (mod. Drehem)
P136258,Puzriš-Dagan (mod. Drehem)
P136259,Puzriš-Dagan (mod. Drehem)
P136260,Puzriš-Dagan (mod. Drehem)
P136261,Puzriš-Dagan (mod. Drehem)
P136262,Puzriš-Dagan (mod. Drehem)
P136263,Puzriš-Dagan (mod. Drehem)
P136264,Puzriš-Dagan (mod. Drehem)
P136265,Puzriš-Dagan (mod. Drehem)
P136266,Puzriš-Dagan (mod. Drehem)
P136267,Puzriš-Dagan (mod. Drehem)
P136268,Puzriš-Dagan (mod. Drehem)
P136269,Puzriš-Dagan (mod. Drehem)
P136270,Puzriš-Dagan (mod. Drehem)
P136271,Puzriš-Dagan (mod. Drehem)
P136272,Puzriš-Dagan (mod. Drehem)
P136273,Puzriš-Dagan (mod. Drehem)
P136274,Puzriš-Dagan (mod. Drehem)
P136275,Puzriš-Dagan (mod. Drehem)
P136276,Puzriš-Dagan (mod. Drehem)
P136277,Puzriš-Dagan (mod. Drehem)
P136278,Puzriš-Dagan (mod. Drehem)
P136279,Puzriš-Dagan (mod. Drehem)
P136280,Puzriš-Dagan (mod. Drehem)
P136281,Puzriš-Dagan (mod. Drehem)
P136282,Puzriš-Dagan (mod. Drehem)
P136283,Puzriš-Dagan (mod. Drehem)
P136284,Puzriš-Dagan (mod. Drehem)
P136285,Puzriš-Dagan (mod. Drehem)
P136286,Puzriš-Dagan (mod. Drehem)
P136287,Puzriš-Dagan (mod. Drehem)
P136288,Puzriš-Dagan (mod. Drehem)
P136289,Puzriš-Dagan (mod. Drehem)
P136290,Puzriš-Dagan (mod. Drehem)
P136291,Puzriš-Dagan (mod. Drehem)
P136292,Puzriš-Dagan (mod. Drehem)
P136293,Puzriš-Dagan (mod. Drehem)
P136294,Puzriš-Dagan (mod. Drehem)
P136295,Puzriš-Dagan (mod. Drehem)
P136296,Puzriš-Dagan (mod. Drehem)
P136297,Girsu (mod. Tello) ?
P136298,Puzriš-Dagan (mod. Drehem)
P136299,Puzriš-Dagan (mod. Drehem)
P136300,Puzriš-Dagan (mod. Drehem)
P136301,Puzriš-Dagan (mod. Drehem)
P136302,Puzriš-Dagan (mod. Drehem)
P136303,Umma (mod. Tell Jokha)
P136304,Puzriš-Dagan (mod. Drehem)
P136305,Puzriš-Dagan (mod. Drehem)
P136306,Puzriš-Dagan (mod. Drehem)
P136307,Puzriš-Dagan (mod. Drehem)
P136308,Puzriš-Dagan (mod. Drehem)
P136309,Puzriš-Dagan (mod. Drehem)
P136310,Puzriš-Dagan (mod. Drehem)
P136311,Puzriš-Dagan (mod. Drehem)
P136312,Puzriš-Dagan (mod. Drehem)
P136313,Puzriš-Dagan (mod. Drehem)
P136314,Puzriš-Dagan (mod. Drehem) ?
P136315,Puzriš-Dagan (mod. Drehem)
P136316,Umma (mod. Tell Jokha)
P136317,Ur (mod. Tell Muqayyar)
P136318,Ur (mod. Tell Muqayyar)
P136319,Ur (mod. Tell Muqayyar)
P136320,Ur (mod. Tell Muqayyar)
P136321,Ur (mod. Tell Muqayyar)
P136322,Ur (mod. Tell Muqayyar)
P136323,Ur (mod. Tell Muqayyar)
P136324,Ur (mod. Tell Muqayyar)
P136325,Ur (mod. Tell Muqayyar) ?
P136326,Ur (mod. Tell Muqayyar)
P136327,Ur (mod. Tell Muqayyar)
P136328,Ur (mod. Tell Muqayyar)
P136329,Ur (mod. Tell Muqayyar)
P136330,Ur (mod. Tell Muqayyar) ?
P136331,Ur (mod. Tell Muqayyar) ?
P136332,Ur (mod. Tell Muqayyar)
P136333,Ur (mod. Tell Muqayyar)
P136334,Ur (mod. Tell Muqayyar)
P136335,Ur (mod. Tell Muqayyar) ?
P136336,Ur (mod. Tell Muqayyar)
P136337,Ur (mod. Tell Muqayyar)
P136338,Ur (mod. Tell Muqayyar)
P136339,Ur (mod. Tell Muqayyar)
P136340,Ur (mod. Tell Muqayyar)
P136341,Ur (mod. Tell Muqayyar)
P136342,Ur (mod. Tell Muqayyar)
P136343,Ur (mod. Tell Muqayyar)
P136344,...
P136345,Ur (mod. Tell Muqayyar)
P136346,Ur (mod. Tell Muqayyar)
P136347,Ur (mod. Tell Muqayyar)
P136348,Ur (mod. Tell Muqayyar)
P136349,Ur (mod. Tell Muqayyar)
P136350,Ur (mod. Tell Muqayyar)
P136351,Ur (mod. Tell Muqayyar)
P136352,Ur (mod. Tell Muqayyar)
P136353,Ur (mod. Tell Muqayyar)
P136354,Ur (mod. Tell Muqayyar)
P136355,Ur (mod. Tell Muqayyar)
P136356,Ur (mod. Tell Muqayyar)
P136357,Ur (mod. Tell Muqayyar)
P136358,Ur (mod. Tell Muqayyar)
P136359,Ur (mod. Tell Muqayyar)
P136360,Ur (mod. Tell Muqayyar) ?
P136361,Ur (mod. Tell Muqayyar)
P136362,Ur (mod. Tell Muqayyar) ?
P136363,Ur (mod. Tell Muqayyar)
P136364,Ur (mod. Tell Muqayyar)
P136365,Ur (mod. Tell Muqayyar)
P136366,Ur (mod. Tell Muqayyar)
P136367,Ur (mod. Tell Muqayyar)
P136368,Ur (mod. Tell Muqayyar)
P136369,Ur (mod. Tell Muqayyar)
P136370,Ur (mod. Tell Muqayyar)
P136371,Ur (mod. Tell Muqayyar)
P136372,Ur (mod. Tell Muqayyar)
P136373,Ur (mod. Tell Muqayyar)
P136374,Ur (mod. Tell Muqayyar)
P136375,Ur (mod. Tell Muqayyar)
P136376,Ur (mod. Tell Muqayyar)
P136377,Ur (mod. Tell Muqayyar)
P136378,Ur (mod. Tell Muqayyar)
P136379,Ur (mod. Tell Muqayyar)
P136380,Ur (mod. Tell Muqayyar)
P136381,Ur (mod. Tell Muqayyar)
P136382,Ur (mod. Tell Muqayyar)
P136383,Ur (mod. Tell Muqayyar)
P136385,Ur (mod. Tell Muqayyar)
P136386,Ur (mod. Tell Muqayyar)
P136387,Ur (mod. Tell Muqayyar)
P136388,Ur (mod. Tell Muqayyar)
P136389,Ur (mod. Tell Muqayyar)
P136390,Ur (mod. Tell Muqayyar)
P136392,Ur (mod. Tell Muqayyar)
P136393,Ur (mod. Tell Muqayyar)
P136394,Ur (mod. Tell Muqayyar)
P136395,Ur (mod. Tell Muqayyar)
P136396,Ur (mod. Tell Muqayyar)
P136397,Ur (mod. Tell Muqayyar)
P136398,Ur (mod. Tell Muqayyar)
P136399,Ur (mod. Tell Muqayyar)
P136400,Ur (mod. Tell Muqayyar)
P136401,Ur (mod. Tell Muqayyar)
P136402,Ur (mod. Tell Muqayyar)
P136403,Ur (mod. Tell Muqayyar)
P136404,Ur (mod. Tell Muqayyar)
P136405,Ur (mod. Tell Muqayyar)
P136406,Ur (mod. Tell Muqayyar)
P136407,Ur (mod. Tell Muqayyar)
P136408,Ur (mod. Tell Muqayyar)
P136409,Ur (mod. Tell Muqayyar)
P136410,Ur (mod. Tell Muqayyar)
P136411,Ur (mod. Tell Muqayyar)
P136412,Ur (mod. Tell Muqayyar)
P136413,Ur (mod. Tell Muqayyar)
P136414,Ur (mod. Tell Muqayyar)
P136415,Ur (mod. Tell Muqayyar)
P136416,Ur (mod. Tell Muqayyar)
P136417,Ur (mod. Tell Muqayyar)
P136418,Ur (mod. Tell Muqayyar)
P136419,Ur (mod. Tell Muqayyar)
P136420,Ur (mod. Tell Muqayyar)
P136421,Ur (mod. Tell Muqayyar)
P136422,Ur (mod. Tell Muqayyar)
P136423,Ur (mod. Tell Muqayyar)
P136424,Ur (mod. Tell Muqayyar)
P136425,Ur (mod. Tell Muqayyar)
P136426,Ur (mod. Tell Muqayyar)
P136427,Ur (mod. Tell Muqayyar)
P136428,Ur (mod. Tell Muqayyar)
P136429,Ur (mod. Tell Muqayyar)
P136430,Ur (mod. Tell Muqayyar)
P136431,Ur (mod. Tell Muqayyar)
P136432,Ur (mod. Tell Muqayyar)
P136433,Ur (mod. Tell Muqayyar)
P136434,Ur (mod. Tell Muqayyar)
P136435,Ur (mod. Tell Muqayyar)
P136436,Ur (mod. Tell Muqayyar)
P136437,Ur (mod. Tell Muqayyar)
P136438,Ur (mod. Tell Muqayyar)
P136439,Ur (mod. Tell Muqayyar)
P136440,Ur (mod. Tell Muqayyar)
P136441,Ur (mod. Tell Muqayyar)
P136442,Ur (mod. Tell Muqayyar)
P136443,Ur (mod. Tell Muqayyar)
P136444,Ur (mod. Tell Muqayyar)
P136445,Ur (mod. Tell Muqayyar)
P136446,Ur (mod. Tell Muqayyar)
P136447,Ur (mod. Tell Muqayyar)
P136448,Ur (mod. Tell Muqayyar)
P136449,Ur (mod. Tell Muqayyar)
P136450,Ur (mod. Tell Muqayyar)
P136451,Ur (mod. Tell Muqayyar)
P136452,Ur (mod. Tell Muqayyar)
P136453,Ur (mod. Tell Muqayyar)
P136454,Ur (mod. Tell Muqayyar)
P136455,Ur (mod. Tell Muqayyar)
P136456,Ur (mod. Tell Muqayyar)
P136457,Ur (mod. Tell Muqayyar)
P136458,Ur (mod. Tell Muqayyar)
P136459,Ur (mod. Tell Muqayyar)
P136460,Ur (mod. Tell Muqayyar)
P136461,Ur (mod. Tell Muqayyar)
P136462,Ur (mod. Tell Muqayyar)
P136463,Ur (mod. Tell Muqayyar)
P136464,Ur (mod. Tell Muqayyar)
P136465,Ur (mod. Tell Muqayyar)
P136466,Ur (mod. Tell Muqayyar)
P136467,Ur (mod. Tell Muqayyar)
P136468,Ur (mod. Tell Muqayyar)
P136469,Ur (mod. Tell Muqayyar)
P136470,Ur (mod. Tell Muqayyar)
P136471,Ur (mod. Tell Muqayyar)
P136472,Ur (mod. Tell Muqayyar)
P136473,Ur (mod. Tell Muqayyar)
P136474,Ur (mod. Tell Muqayyar)
P136475,Ur (mod. Tell Muqayyar)
P136476,Ur (mod. Tell Muqayyar)
P136477,Ur (mod. Tell Muqayyar)
P136478,Ur (mod. Tell Muqayyar)
P136479,Ur (mod. Tell Muqayyar)
P136480,Ur (mod. Tell Muqayyar)
P136481,Ur (mod. Tell Muqayyar)
P136482,Ur (mod. Tell Muqayyar)
P136483,Ur (mod. Tell Muqayyar)
P136484,Ur (mod. Tell Muqayyar)
P136485,Ur (mod. Tell Muqayyar)
P136486,Ur (mod. Tell Muqayyar)
P136487,Ur (mod. Tell Muqayyar)
P136488,Ur (mod. Tell Muqayyar)
P136489,Ur (mod. Tell Muqayyar)
P136490,Ur (mod. Tell Muqayyar)
P136491,Ur (mod. Tell Muqayyar)
P136492,Ur (mod. Tell Muqayyar)
P136493,Ur (mod. Tell Muqayyar)
P136494,Ur (mod. Tell Muqayyar)
P136495,Ur (mod. Tell Muqayyar)
P136496,Ur (mod. Tell Muqayyar)
P136497,Ur (mod. Tell Muqayyar)
P136498,Ur (mod. Tell Muqayyar)
P136499,Ur (mod. Tell Muqayyar)
P136500,Ur (mod. Tell Muqayyar)
P136501,Ur (mod. Tell Muqayyar)
P136502,Ur (mod. Tell Muqayyar)
P136503,Ur (mod. Tell Muqayyar)
P136504,Ur (mod. Tell Muqayyar)
P136505,Ur (mod. Tell Muqayyar)
P136506,Ur (mod. Tell Muqayyar)
P136507,Ur (mod. Tell Muqayyar)
P136508,Ur (mod. Tell Muqayyar)
P136509,Ur (mod. Tell Muqayyar)
P136510,Ur (mod. Tell Muqayyar)
P136511,Ur (mod. Tell Muqayyar)
P136512,Ur (mod. Tell Muqayyar)
P136513,Ur (mod. Tell Muqayyar)
P136514,Ur (mod. Tell Muqayyar)
P136515,Ur (mod. Tell Muqayyar)
P136516,Ur (mod. Tell Muqayyar)
P136517,Ur (mod. Tell Muqayyar)
P136518,Ur (mod. Tell Muqayyar)
P136519,Ur (mod. Tell Muqayyar)
P136520,Ur (mod. Tell Muqayyar)
P136521,Ur (mod. Tell Muqayyar)
P136522,Ur (mod. Tell Muqayyar)
P136523,Ur (mod. Tell Muqayyar)
P136524,Ur (mod. Tell Muqayyar)
P136525,Ur (mod. Tell Muqayyar)
P136526,Ur (mod. Tell Muqayyar)
P136527,Ur (mod. Tell Muqayyar)
P136528,Ur (mod. Tell Muqayyar)
P136529,Ur (mod. Tell Muqayyar)
P136530,Ur (mod. Tell Muqayyar)
P136531,Ur (mod. Tell Muqayyar)
P136532,Ur (mod. Tell Muqayyar)
P136533,Ur (mod. Tell Muqayyar)
P136534,Ur (mod. Tell Muqayyar)
P136535,Ur (mod. Tell Muqayyar)
P136536,Ur (mod. Tell Muqayyar)
P136537,Ur (mod. Tell Muqayyar)
P136538,Ur (mod. Tell Muqayyar)
P136539,Ur (mod. Tell Muqayyar)
P136540,Ur (mod. Tell Muqayyar)
P136541,Ur (mod. Tell Muqayyar)
P136542,Ur (mod. Tell Muqayyar)
P136543,Ur (mod. Tell Muqayyar)
P136544,Ur (mod. Tell Muqayyar)
P136545,Ur (mod. Tell Muqayyar)
P136546,Ur (mod. Tell Muqayyar)
P136547,Ur (mod. Tell Muqayyar)
P136548,Ur (mod. Tell Muqayyar)
P136549,Ur (mod. Tell Muqayyar)
P136550,Ur (mod. Tell Muqayyar)
P136551,Ur (mod. Tell Muqayyar)
P136552,Ur (mod. Tell Muqayyar)
P136553,Ur (mod. Tell Muqayyar)
P136554,Ur (mod. Tell Muqayyar)
P136555,Ur (mod. Tell Muqayyar)
P136556,Ur (mod. Tell Muqayyar)
P136557,Ur (mod. Tell Muqayyar)
P136558,Ur (mod. Tell Muqayyar)
P136559,Ur (mod. Tell Muqayyar)
P136560,Ur (mod. Tell Muqayyar)
P136561,Ur (mod. Tell Muqayyar)
P136562,Ur (mod. Tell Muqayyar)
P136563,Ur (mod. Tell Muqayyar)
P136564,Ur (mod. Tell Muqayyar)
P136565,Ur (mod. Tell Muqayyar)
P136566,Ur (mod. Tell Muqayyar)
P136567,Ur (mod. Tell Muqayyar)
P136568,Ur (mod. Tell Muqayyar)
P136569,Ur (mod. Tell Muqayyar)
P136570,Ur (mod. Tell Muqayyar)
P136571,Ur (mod. Tell Muqayyar)
P136572,Ur (mod. Tell Muqayyar)
P136573,Ur (mod. Tell Muqayyar)
P136574,Ur (mod. Tell Muqayyar)
P136575,Ur (mod. Tell Muqayyar)
P136576,Ur (mod. Tell Muqayyar)
P136577,Ur (mod. Tell Muqayyar)
P136578,Ur (mod. Tell Muqayyar)
P136579,Ur (mod. Tell Muqayyar)
P136580,Ur (mod. Tell Muqayyar)
P136581,Ur (mod. Tell Muqayyar)
P136582,Ur (mod. Tell Muqayyar)
P136583,Ur (mod. Tell Muqayyar)
P136584,Ur (mod. Tell Muqayyar)
P136585,Ur (mod. Tell Muqayyar)
P136586,Ur (mod. Tell Muqayyar)
P136587,Ur (mod. Tell Muqayyar)
P136588,Ur (mod. Tell Muqayyar)
P136589,Ur (mod. Tell Muqayyar)
P136590,Ur (mod. Tell Muqayyar)
P136591,Ur (mod. Tell Muqayyar)
P136592,Ur (mod. Tell Muqayyar)
P136593,Ur (mod. Tell Muqayyar)
P136594,Ur (mod. Tell Muqayyar)
P136595,Ur (mod. Tell Muqayyar)
P136596,Ur (mod. Tell Muqayyar)
P136597,Ur (mod. Tell Muqayyar)
P136598,Ur (mod. Tell Muqayyar)
P136599,Ur (mod. Tell Muqayyar)
P136600,Ur (mod. Tell Muqayyar)
P136601,Ur (mod. Tell Muqayyar)
P136602,Ur (mod. Tell Muqayyar)
P136603,Ur (mod. Tell Muqayyar)
P136604,Ur (mod. Tell Muqayyar)
P136605,Ur (mod. Tell Muqayyar)
P136606,Ur (mod. Tell Muqayyar)
P136607,Ur (mod. Tell Muqayyar)
P136610,Ur (mod. Tell Muqayyar)
P136611,Ur (mod. Tell Muqayyar)
P136613,Ur (mod. Tell Muqayyar)
P136614,Ur (mod. Tell Muqayyar)
P136615,Ur (mod. Tell Muqayyar)
P136616,Ur (mod. Tell Muqayyar)
P136617,Ur (mod. Tell Muqayyar)
P136619,Ur (mod. Tell Muqayyar)
P136621,Ur (mod. Tell Muqayyar)
P136622,Ur (mod. Tell Muqayyar)
P136623,Ur (mod. Tell Muqayyar)
P136624,Ur (mod. Tell Muqayyar)
P136625,Ur (mod. Tell Muqayyar)
P136626,Ur (mod. Tell Muqayyar)
P136627,Ur (mod. Tell Muqayyar)
P136628,Ur (mod. Tell Muqayyar)
P136629,Ur (mod. Tell Muqayyar)
P136630,Ur (mod. Tell Muqayyar)
P136631,Ur (mod. Tell Muqayyar)
P136632,Ur (mod. Tell Muqayyar)
P136633,Ur (mod. Tell Muqayyar)
P136634,Ur (mod. Tell Muqayyar)
P136635,Ur (mod. Tell Muqayyar)
P136636,Ur (mod. Tell Muqayyar)
P136637,Ur (mod. Tell Muqayyar)
P136638,Ur (mod. Tell Muqayyar)
P136639,Ur (mod. Tell Muqayyar)
P136640,Ur (mod. Tell Muqayyar)
P136641,Ur (mod. Tell Muqayyar)
P136642,Ur (mod. Tell Muqayyar)
P136643,Ur (mod. Tell Muqayyar)
P136644,Ur (mod. Tell Muqayyar)
P136645,Ur (mod. Tell Muqayyar)
P136646,Ur (mod. Tell Muqayyar)
P136647,Ur (mod. Tell Muqayyar)
P136648,Ur (mod. Tell Muqayyar)
P136649,Ur (mod. Tell Muqayyar)
P136650,Ur (mod. Tell Muqayyar)
P136651,Ur (mod. Tell Muqayyar)
P136652,Ur (mod. Tell Muqayyar)
P136653,Ur (mod. Tell Muqayyar)
P136654,Ur (mod. Tell Muqayyar)
P136655,Ur (mod. Tell Muqayyar)
P136656,Ur (mod. Tell Muqayyar)
P136657,Ur (mod. Tell Muqayyar)
P136658,Ur (mod. Tell Muqayyar)
P136659,Ur (mod. Tell Muqayyar)
P136660,Ur (mod. Tell Muqayyar)
P136661,Ur (mod. Tell Muqayyar)
P136662,Ur (mod. Tell Muqayyar)
P136663,Ur (mod. Tell Muqayyar)
P136664,Ur (mod. Tell Muqayyar)
P136665,Ur (mod. Tell Muqayyar)
P136666,Ur (mod. Tell Muqayyar)
P136667,Ur (mod. Tell Muqayyar)
P136668,Ur (mod. Tell Muqayyar)
P136669,Ur (mod. Tell Muqayyar)
P136670,Ur (mod. Tell Muqayyar)
P136671,Ur (mod. Tell Muqayyar)
P136672,Ur (mod. Tell Muqayyar)
P136673,Ur (mod. Tell Muqayyar)
P136674,Ur (mod. Tell Muqayyar)
P136675,Ur (mod. Tell Muqayyar)
P136676,Ur (mod. Tell Muqayyar)
P136677,Ur (mod. Tell Muqayyar)
P136678,Ur (mod. Tell Muqayyar)
P136679,Ur (mod. Tell Muqayyar)
P136680,Ur (mod. Tell Muqayyar)
P136681,Ur (mod. Tell Muqayyar)
P136682,Ur (mod. Tell Muqayyar)
P136683,Ur (mod. Tell Muqayyar)
P136684,Ur (mod. Tell Muqayyar)
P136685,Ur (mod. Tell Muqayyar)
P136686,Ur (mod. Tell Muqayyar)
P136687,Ur (mod. Tell Muqayyar)
P136688,Ur (mod. Tell Muqayyar)
P136689,Ur (mod. Tell Muqayyar)
P136690,Ur (mod. Tell Muqayyar)
P136691,Ur (mod. Tell Muqayyar)
P136692,Ur (mod. Tell Muqayyar)
P136693,Ur (mod. Tell Muqayyar)
P136694,Ur (mod. Tell Muqayyar)
P136695,Ur (mod. Tell Muqayyar)
P136696,Ur (mod. Tell Muqayyar)
P136697,Ur (mod. Tell Muqayyar)
P136699,Ur (mod. Tell Muqayyar)
P136700,Ur (mod. Tell Muqayyar)
P136701,Ur (mod. Tell Muqayyar)
P136702,Ur (mod. Tell Muqayyar)
P136703,Ur (mod. Tell Muqayyar)
P136704,Ur (mod. Tell Muqayyar)
P136705,Ur (mod. Tell Muqayyar)
P136706,Ur (mod. Tell Muqayyar)
P136707,Ur (mod. Tell Muqayyar)
P136708,Ur (mod. Tell Muqayyar)
P136709,Ur (mod. Tell Muqayyar)
P136710,Ur (mod. Tell Muqayyar)
P136711,Ur (mod. Tell Muqayyar)
P136712,Ur (mod. Tell Muqayyar)
